/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_554.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_554.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_554.jpg,0,0,0,2.26445E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_622.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_622.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_622.jpg,0,0,0,2.311263E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_693.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_693.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_693.jpg,0,0,0,2.378904E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_764.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_764.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_764.jpg,0,0,0,2.461205E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_835.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_835.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_835.jpg,0,0,0,2.517523E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_911.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_911.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_911.jpg,0,0,0,2.558632E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_12_983.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_12_983.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_12_983.jpg,0,0.1666229,0,0.05279244
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_13_053.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_13_053.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_13_053.jpg,0,0.423504,0,0.3806568
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_13_121.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_13_121.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_13_121.jpg,0,0.598788,0,0.7418852
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_13_192.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_13_192.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_13_192.jpg,0,0.838809,0,1.38546
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_13_265.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_13_265.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_13_265.jpg,0,1,0,2.251499
/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/center_2017_02_13_01_36_13_339.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/left_2017_02_13_01_36_13_339.jpg,/Users/tsekityam/git/p-behavioral-cloning/Run_2/IMG/right_2017_02_13_01_36_13_339.jpg,0,1,0,2.931716
