/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_212.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_212.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_212.jpg, 0, 0, 0, 6.63708E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_324.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_324.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_324.jpg, 0, 0, 0, 6.615747E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_424.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_424.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_424.jpg, 0, 0, 0, 6.985036E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_527.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_527.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_527.jpg, 0, 0, 0, 6.716767E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_627.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_627.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_627.jpg, 0, 0, 0, 6.628155E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_740.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_740.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_740.jpg, 0, 0, 0, 6.6746E-05
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_845.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_845.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_845.jpg, 0, 0.2982509, 0, 0.1922908
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_42_946.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_42_946.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_42_946.jpg, 0, 0.615204, 0, 0.7649484
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_43_046.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_43_046.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_43_046.jpg, 0, 0.9152069, 0, 1.68431
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_43_157.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_43_157.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_43_157.jpg, 0, 1, 0, 3.033466
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_43_259.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_43_259.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_43_259.jpg, 0, 1, 0, 4.210002
/Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/center_2017_02_13_00_44_43_362.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/left_2017_02_13_00_44_43_362.jpg, /Users/tsekityam/git/p-behavioral-cloning/Run_1/IMG/right_2017_02_13_00_44_43_362.jpg, 0, 1, 0, 5.375065
